,ndvi,ndsi,ndbi,albedo,awei,gemi,LST,ndvi_lag,ndsi_lag,ndbi_lag,albedo_lag,awei_lag,gemi_lag,LST_lag,community,period,year
0,-0.0013533552504590171,0.16021558717833256,-0.16207994935902706,35211.452718905515,-39322.297037176846,-8950.599617988988,60442.88064227949,0.02302567225216329,0.10061970516232718,-0.12680211486807796,29398.857510863687,-46058.546948480376,-2635934.2945279283,58471.29665539796,1.0,1.0,2013.0
1,0.052082475070511766,0.027594211048989827,-0.08134421777566296,20396.886123568962,-54411.45840307175,-5064027.589296416,55952.79880908417,0.05645398484231025,0.07444405595140345,-0.13258031129353498,27708.233651060225,-45450.82815203377,-8235884.162713791,55530.927603052216,2.0,1.0,2013.0
2,-0.0007549683287952372,0.1453117236999075,-0.14797842383111934,33458.12378001493,-42316.31919642857,-2537.6763528022198,60335.224238364295,0.01006275669492638,0.12682886725632692,-0.14034073317540163,31230.28763912049,-44155.25565967058,-792326.2632496494,59912.21229532754,3.0,1.0,2013.0
3,0.023068739914813403,0.08313676710599092,-0.10854335221800135,26713.035479105754,-52164.1787810538,-1567634.5227675333,58195.90168731359,0.059352448842628094,0.04916129465707984,-0.11108364832796414,24086.595185240167,-48213.85624995706,-7546935.25084936,55973.68875497921,4.0,1.0,2013.0
4,0.021964635980626278,0.09159882474894503,-0.11680961967254203,26258.111186308735,-48977.51528013581,-1387079.9172582212,59745.383687778,0.05567659336982034,0.03619919842283183,-0.09629048551812575,22838.399906122402,-49854.42137518253,-5900835.474684682,56810.79808254886,5.0,1.0,2013.0
5,0.0012487814504510196,0.1589346778947071,-0.16374994885057026,33549.17499290905,-37773.69308360373,-6749.613213402887,60717.76930450682,0.011522273988109242,0.11534446248050138,-0.12996111532470783,29822.798146952453,-46637.6955427969,-742780.7394573147,59830.94424486325,6.0,1.0,2013.0
6,0.001810688385792523,0.1413305343671621,-0.14651306557716864,32861.92214238039,-43092.768913569394,-13870.84145070214,61047.267365997104,0.04795093304153708,0.04107248234070237,-0.09367836346598955,22628.32259428234,-50472.72534434527,-4803381.271736031,57602.438908990705,7.0,1.0,2013.0
7,0.013996153555093167,0.0752594534289818,-0.09288718083224788,24765.279080551638,-51029.24569892475,-499324.96720060584,61256.87312727332,0.047462501371475375,0.024385135601783625,-0.07505116141988338,19991.672508894037,-49498.1616178394,-3980241.0205445015,58161.0154415178,8.0,1.0,2013.0
8,0.18612081375570536,-0.12469849657157436,-0.06807601242220662,10728.983916863395,-54917.70337026777,-25340600.235477354,46219.15133816711,0.19502088055508016,-0.1330827479891947,-0.06952913970823202,10903.902941734541,-57264.648739462384,-29176254.247286968,45477.08123408727,9.0,1.0,2013.0
9,0.19502088055508016,-0.1330827479891947,-0.06952913970823202,10903.902941734541,-57264.648739462384,-29176254.247286968,45477.08123408727,0.17344953939708888,-0.09569540611388754,-0.0813630625027324,12388.040103165833,-54992.50008236546,-26896788.287467808,46852.15014880973,10.0,1.0,2013.0
10,0.18151631729788828,-0.12365217738698409,-0.06502668458616968,10784.135730331129,-54804.05351008217,-23997713.53438742,46799.933772925746,0.19751573830280386,-0.12318480575856566,-0.07853703787559141,11166.801278474553,-56474.741537109745,-32166729.028731246,44872.452980073766,11.0,1.0,2013.0
